accuracy,efficiency,k,distance,policy,weighting,fold
0.8142857142857143,0.007658481597900391,1,1-norm,majority,uniform,credita-3
0.8142857142857143,0.007482051849365234,1,2-norm,inverse,uniform,credita-3
0.8142857142857143,0.0073850154876708984,7,1-norm,majority,uniform,credita-3
0.8142857142857143,0.007617950439453125,1,1-norm,inverse,uniform,credita-3
0.8142857142857143,0.007222652435302734,1,2-norm,sheppard,uniform,credita-3
0.8142857142857143,0.00726008415222168,3,1-norm,sheppard,uniform,credita-3
0.8142857142857143,0.0072405338287353516,1,1-norm,sheppard,uniform,credita-3
0.8142857142857143,0.007615327835083008,1,2-norm,majority,uniform,credita-3
0.8142857142857143,0.007479667663574219,1,chebyshev,majority,mutual_info,credita-1
0.8142857142857143,0.007193803787231445,3,1-norm,sheppard,uniform,credita-1
0.8142857142857143,0.007669210433959961,5,chebyshev,majority,mutual_info,credita-3
0.8142857142857143,0.007309675216674805,5,chebyshev,sheppard,mutual_info,credita-3
0.8142857142857143,0.007479190826416016,3,2-norm,sheppard,mutual_info,credita-3
0.8142857142857143,0.0075953006744384766,3,2-norm,majority,mutual_info,credita-3
0.8142857142857143,0.007279157638549805,1,chebyshev,inverse,mutual_info,credita-1
0.8142857142857143,0.0070950984954833984,1,chebyshev,sheppard,mutual_info,credita-1
0.8142857142857143,0.007502317428588867,3,2-norm,sheppard,uniform,credita-1
0.8142857142857143,0.007542610168457031,7,chebyshev,majority,mutual_info,credita-3
0.8142857142857143,0.007395505905151367,7,chebyshev,sheppard,mutual_info,credita-3
0.8142857142857143,0.00770258903503418,3,2-norm,inverse,uniform,credita-1
0.8142857142857143,0.0068206787109375,7,chebyshev,sheppard,uniform,credita-3
0.8142857142857143,0.007586956024169922,5,2-norm,majority,uniform,credita-3
0.8142857142857143,0.00703883171081543,7,chebyshev,inverse,uniform,credita-3
0.8142857142857143,0.0075130462646484375,3,1-norm,inverse,uniform,credita-1
0.8142857142857143,0.007757902145385742,3,2-norm,inverse,uniform,credita-3
0.8169014084507042,0.007741689682006836,1,2-norm,majority,mutual_info,credita-0
0.8169014084507042,0.007663726806640625,1,2-norm,inverse,mutual_info,credita-0
0.8169014084507042,0.007389068603515625,1,2-norm,sheppard,mutual_info,credita-0
0.8169014084507042,0.007568359375,1,chebyshev,majority,mutual_info,credita-0
0.8169014084507042,0.007203578948974609,1,chebyshev,sheppard,mutual_info,credita-0
0.8169014084507042,0.0075724124908447266,1,chebyshev,inverse,mutual_info,credita-0
0.8235294117647058,0.007262229919433594,3,1-norm,inverse,mutual_info,credita-8
0.8235294117647058,0.007094144821166992,3,chebyshev,sheppard,mutual_info,credita-8
0.8235294117647058,0.007245063781738281,3,chebyshev,inverse,mutual_info,credita-9
0.8235294117647058,0.0066661834716796875,7,chebyshev,sheppard,uniform,credita-5
0.8235294117647058,0.0074002742767333984,7,chebyshev,inverse,mutual_info,credita-8
0.8235294117647058,0.0073053836822509766,5,chebyshev,majority,mutual_info,credita-8
0.8235294117647058,0.0072994232177734375,5,chebyshev,inverse,mutual_info,credita-8
0.8235294117647058,0.007077932357788086,5,chebyshev,sheppard,mutual_info,credita-8
0.8235294117647058,0.0072994232177734375,3,chebyshev,majority,mutual_info,credita-8
0.8235294117647058,0.00721287727355957,7,chebyshev,sheppard,mutual_info,credita-8
0.8235294117647058,0.007415771484375,7,chebyshev,majority,mutual_info,credita-8
0.8235294117647058,0.007475614547729492,5,2-norm,majority,relief,credita-7
0.8235294117647058,0.006665229797363281,3,chebyshev,majority,uniform,credita-5
0.8235294117647058,0.007418155670166016,1,2-norm,inverse,mutual_info,credita-9
0.8235294117647058,0.007314920425415039,5,2-norm,sheppard,relief,credita-7
0.8235294117647058,0.007420063018798828,1,1-norm,inverse,mutual_info,credita-9
0.8235294117647058,0.007110595703125,1,2-norm,sheppard,mutual_info,credita-8
0.8235294117647058,0.00730133056640625,3,1-norm,inverse,uniform,credita-8
0.8235294117647058,0.007782936096191406,5,2-norm,inverse,uniform,credita-8
0.8235294117647058,0.007402658462524414,1,2-norm,majority,mutual_info,credita-8
0.8235294117647058,0.0072498321533203125,3,2-norm,sheppard,uniform,credita-8
0.8235294117647058,0.007125377655029297,1,2-norm,sheppard,mutual_info,credita-9
0.8235294117647058,0.007269144058227539,1,chebyshev,majority,mutual_info,credita-8
0.8235294117647058,0.007559537887573242,1,1-norm,majority,mutual_info,credita-9
0.8235294117647058,0.007120847702026367,1,chebyshev,inverse,mutual_info,credita-8
0.8235294117647058,0.006867170333862305,1,chebyshev,sheppard,mutual_info,credita-8
0.8235294117647058,0.007498741149902344,1,2-norm,majority,mutual_info,credita-9
0.8235294117647058,0.007058620452880859,1,1-norm,sheppard,mutual_info,credita-9
0.8235294117647058,0.0073130130767822266,1,2-norm,inverse,mutual_info,credita-8
0.8260869565217391,0.0074999332427978516,1,2-norm,majority,uniform,credita-6
0.8260869565217391,0.0075452327728271484,7,chebyshev,inverse,mutual_info,credita-2
0.8260869565217391,0.0074384212493896484,3,1-norm,inverse,mutual_info,credita-2
0.8260869565217391,0.007044553756713867,1,chebyshev,sheppard,mutual_info,credita-2
0.8260869565217391,0.007406473159790039,7,1-norm,sheppard,uniform,credita-4
0.8260869565217391,0.007153511047363281,1,chebyshev,inverse,mutual_info,credita-2
0.8260869565217391,0.007424831390380859,5,chebyshev,inverse,mutual_info,credita-4
0.8260869565217391,0.0075910091400146484,5,2-norm,majority,mutual_info,credita-2
0.8260869565217391,0.007740497589111328,5,2-norm,inverse,mutual_info,credita-2
0.8260869565217391,0.007477283477783203,5,2-norm,sheppard,mutual_info,credita-2
0.8260869565217391,0.00740814208984375,5,chebyshev,majority,mutual_info,credita-2
0.8260869565217391,0.007188320159912109,5,chebyshev,sheppard,mutual_info,credita-2
0.8260869565217391,0.007382392883300781,3,1-norm,majority,uniform,credita-4
0.8260869565217391,0.007346391677856445,3,chebyshev,inverse,mutual_info,credita-2
0.8260869565217391,0.007326602935791016,1,chebyshev,majority,mutual_info,credita-2
0.8260869565217391,0.0077610015869140625,1,1-norm,majority,mutual_info,credita-2
0.8260869565217391,0.007372856140136719,1,2-norm,inverse,mutual_info,credita-2
0.8260869565217391,0.00757288932800293,3,2-norm,majority,uniform,credita-4
0.8260869565217391,0.007387399673461914,1,2-norm,inverse,uniform,credita-6
0.8260869565217391,0.007459402084350586,5,1-norm,majority,uniform,credita-4
0.8260869565217391,0.007373332977294922,3,1-norm,majority,relief,credita-2
0.8260869565217391,0.0074427127838134766,1,2-norm,inverse,uniform,credita-4
0.8260869565217391,0.0071392059326171875,1,2-norm,sheppard,uniform,credita-6
0.8260869565217391,0.007651805877685547,1,2-norm,majority,uniform,credita-4
0.8260869565217391,0.007318019866943359,3,1-norm,inverse,mutual_info,credita-4
0.8260869565217391,0.007136344909667969,1,2-norm,sheppard,mutual_info,credita-2
0.8260869565217391,0.00765681266784668,5,2-norm,inverse,mutual_info,credita-4
0.8260869565217391,0.0068972110748291016,1,chebyshev,sheppard,mutual_info,credita-6
0.8260869565217391,0.007147789001464844,1,chebyshev,inverse,mutual_info,credita-6
0.8260869565217391,0.007317781448364258,1,chebyshev,majority,mutual_info,credita-6
0.8260869565217391,0.007283210754394531,1,2-norm,sheppard,uniform,credita-4
0.8260869565217391,0.007569313049316406,5,1-norm,inverse,mutual_info,credita-4
0.8260869565217391,0.0074460506439208984,1,1-norm,inverse,mutual_info,credita-2
0.8260869565217391,0.0070781707763671875,1,1-norm,sheppard,mutual_info,credita-2
0.8260869565217391,0.007450103759765625,1,2-norm,majority,mutual_info,credita-2
0.8285714285714286,0.007481098175048828,3,1-norm,inverse,mutual_info,credita-3
0.8285714285714286,0.0077054500579833984,3,2-norm,inverse,mutual_info,credita-3
0.8285714285714286,0.007089376449584961,1,1-norm,sheppard,relief,credita-1
0.8285714285714286,0.007465362548828125,1,1-norm,inverse,relief,credita-1
0.8285714285714286,0.007767438888549805,1,1-norm,majority,relief,credita-1
0.8285714285714286,0.007414579391479492,5,1-norm,majority,uniform,credita-3
0.8285714285714286,0.00726008415222168,1,chebyshev,inverse,relief,credita-3
0.8285714285714286,0.007465839385986328,5,2-norm,sheppard,uniform,credita-3
0.8285714285714286,0.007721424102783203,5,2-norm,inverse,uniform,credita-3
0.8285714285714286,0.007429361343383789,1,chebyshev,majority,relief,credita-3
0.8285714285714286,0.007395744323730469,3,1-norm,majority,relief,credita-3
0.8285714285714286,0.00723576545715332,3,1-norm,sheppard,relief,credita-3
0.8285714285714286,0.006955385208129883,1,chebyshev,sheppard,relief,credita-3
0.8285714285714286,0.0077533721923828125,5,1-norm,inverse,relief,credita-3
0.8285714285714286,0.007643938064575195,7,chebyshev,inverse,mutual_info,credita-3
0.8285714285714286,0.0076961517333984375,5,2-norm,inverse,relief,credita-3
0.8285714285714286,0.007756233215332031,5,2-norm,inverse,mutual_info,credita-3
0.8285714285714286,0.0073816776275634766,3,chebyshev,inverse,relief,credita-3
0.8285714285714286,0.0075185298919677734,7,2-norm,sheppard,uniform,credita-3
0.8309859154929577,0.00767207145690918,5,chebyshev,inverse,mutual_info,credita-0
0.8309859154929577,0.007371425628662109,3,chebyshev,sheppard,mutual_info,credita-0
0.8309859154929577,0.007553815841674805,3,chebyshev,inverse,mutual_info,credita-0
0.8309859154929577,0.0077135562896728516,3,chebyshev,majority,mutual_info,credita-0
0.8309859154929577,0.007391691207885742,1,chebyshev,inverse,relief,credita-0
0.8309859154929577,0.0076656341552734375,3,1-norm,sheppard,uniform,credita-0
0.8309859154929577,0.0077533721923828125,1,2-norm,majority,relief,credita-0
0.8309859154929577,0.00812673568725586,3,2-norm,majority,uniform,credita-0
0.8309859154929577,0.007500171661376953,1,chebyshev,majority,relief,credita-0
0.8309859154929577,0.007336139678955078,1,2-norm,sheppard,relief,credita-0
0.8309859154929577,0.007647991180419922,1,2-norm,inverse,relief,credita-0
0.8309859154929577,0.007828712463378906,3,1-norm,majority,uniform,credita-0
0.8309859154929577,0.007175922393798828,1,chebyshev,sheppard,relief,credita-0
0.8382352941176471,0.007220745086669922,5,chebyshev,majority,relief,credita-7
0.8382352941176471,0.007338285446166992,3,1-norm,inverse,mutual_info,credita-9
0.8382352941176471,0.007207155227661133,5,1-norm,majority,mutual_info,credita-8
0.8382352941176471,0.007415294647216797,3,2-norm,inverse,mutual_info,credita-9
0.8382352941176471,0.007617473602294922,7,2-norm,inverse,mutual_info,credita-8
0.8382352941176471,0.007177829742431641,5,1-norm,sheppard,uniform,credita-8
0.8382352941176471,0.007300138473510742,7,1-norm,majority,uniform,credita-8
0.8382352941176471,0.0074541568756103516,7,2-norm,majority,uniform,credita-8
0.8382352941176471,0.007620573043823242,7,2-norm,inverse,uniform,credita-8
0.8382352941176471,0.006780862808227539,1,chebyshev,sheppard,relief,credita-9
0.8382352941176471,0.007497310638427734,3,2-norm,majority,uniform,credita-8
0.8382352941176471,0.007028818130493164,1,chebyshev,inverse,relief,credita-9
0.8382352941176471,0.007252693176269531,1,chebyshev,majority,relief,credita-9
0.8382352941176471,0.007357597351074219,7,chebyshev,majority,relief,credita-8
0.8382352941176471,0.007328033447265625,7,1-norm,majority,relief,credita-8
0.8382352941176471,0.006783962249755859,3,chebyshev,inverse,uniform,credita-5
0.8382352941176471,0.007297515869140625,7,2-norm,sheppard,mutual_info,credita-8
0.8382352941176471,0.007295846939086914,3,1-norm,majority,uniform,credita-8
0.8382352941176471,0.007236957550048828,3,1-norm,majority,mutual_info,credita-8
0.8382352941176471,0.006984233856201172,3,1-norm,sheppard,mutual_info,credita-8
0.8382352941176471,0.0066034793853759766,3,chebyshev,sheppard,uniform,credita-5
0.8382352941176471,0.007468461990356445,5,2-norm,inverse,mutual_info,credita-8
0.8382352941176471,0.007292985916137695,5,1-norm,inverse,mutual_info,credita-8
0.8382352941176471,0.007065534591674805,5,1-norm,sheppard,mutual_info,credita-8
0.8382352941176471,0.007415294647216797,5,2-norm,majority,mutual_info,credita-8
0.8382352941176471,0.007477283477783203,7,2-norm,majority,mutual_info,credita-8
0.8382352941176471,0.007312774658203125,5,2-norm,sheppard,mutual_info,credita-8
0.8382352941176471,0.007039785385131836,5,chebyshev,sheppard,relief,credita-7
0.8405797101449275,0.007043123245239258,1,1-norm,sheppard,mutual_info,credita-6
0.8405797101449275,0.007381916046142578,1,1-norm,inverse,mutual_info,credita-6
0.8405797101449275,0.007420778274536133,3,1-norm,inverse,uniform,credita-4
0.8405797101449275,0.007401227951049805,7,1-norm,majority,mutual_info,credita-4
0.8405797101449275,0.007314205169677734,3,2-norm,sheppard,uniform,credita-4
0.8405797101449275,0.0071985721588134766,7,1-norm,sheppard,mutual_info,credita-4
0.8405797101449275,0.0074121952056884766,5,1-norm,inverse,uniform,credita-4
0.8405797101449275,0.00738072395324707,7,chebyshev,inverse,mutual_info,credita-4
0.8405797101449275,0.007704019546508789,1,1-norm,majority,mutual_info,credita-6
0.8405797101449275,0.007403373718261719,5,2-norm,sheppard,mutual_info,credita-4
0.8405797101449275,0.00757908821105957,5,2-norm,majority,mutual_info,credita-4
0.8405797101449275,0.007285118103027344,5,1-norm,sheppard,mutual_info,credita-4
0.8405797101449275,0.007336616516113281,3,2-norm,sheppard,mutual_info,credita-2
0.8405797101449275,0.0074558258056640625,5,1-norm,majority,mutual_info,credita-4
0.8405797101449275,0.007215261459350586,7,1-norm,sheppard,relief,credita-4
0.8405797101449275,0.0073089599609375,7,1-norm,majority,relief,credita-4
0.8405797101449275,0.008191585540771484,3,2-norm,inverse,mutual_info,credita-2
0.8405797101449275,0.007553815841674805,3,2-norm,majority,mutual_info,credita-2
0.8405797101449275,0.00713658332824707,3,1-norm,sheppard,mutual_info,credita-2
0.8405797101449275,0.007393360137939453,3,1-norm,majority,mutual_info,credita-2
0.8405797101449275,0.007087230682373047,3,1-norm,sheppard,mutual_info,credita-4
0.8405797101449275,0.007308244705200195,3,1-norm,majority,mutual_info,credita-4
0.8405797101449275,0.00742793083190918,5,chebyshev,inverse,mutual_info,credita-2
0.8405797101449275,0.007578611373901367,3,2-norm,inverse,uniform,credita-4
0.8428571428571429,0.007316112518310547,7,1-norm,sheppard,uniform,credita-1
0.8428571428571429,0.007531404495239258,7,1-norm,inverse,uniform,credita-3
0.8428571428571429,0.0075647830963134766,5,2-norm,sheppard,mutual_info,credita-3
0.8428571428571429,0.00763249397277832,5,2-norm,majority,mutual_info,credita-3
0.8428571428571429,0.007729053497314453,5,2-norm,inverse,mutual_info,credita-1
0.8428571428571429,0.007776737213134766,3,chebyshev,inverse,relief,credita-1
0.8428571428571429,0.006987810134887695,1,chebyshev,sheppard,relief,credita-1
0.8428571428571429,0.007535219192504883,7,1-norm,inverse,mutual_info,credita-1
0.8428571428571429,0.0074005126953125,1,chebyshev,inverse,relief,credita-1
0.8428571428571429,0.0071680545806884766,3,1-norm,sheppard,mutual_info,credita-3
0.8428571428571429,0.007384061813354492,3,1-norm,majority,mutual_info,credita-3
0.8428571428571429,0.007048845291137695,1,chebyshev,sheppard,mutual_info,credita-3
0.8428571428571429,0.007322549819946289,1,chebyshev,inverse,mutual_info,credita-3
0.8428571428571429,0.007454633712768555,1,chebyshev,majority,mutual_info,credita-3
0.8428571428571429,0.007393836975097656,1,chebyshev,majority,relief,credita-1
0.8428571428571429,0.007318019866943359,1,2-norm,sheppard,relief,credita-1
0.8428571428571429,0.0075876712799072266,1,2-norm,majority,relief,credita-1
0.8428571428571429,0.00726771354675293,7,chebyshev,sheppard,mutual_info,credita-1
0.8428571428571429,0.007527828216552734,7,chebyshev,inverse,mutual_info,credita-1
0.8428571428571429,0.007841348648071289,7,2-norm,inverse,mutual_info,credita-3
0.8428571428571429,0.007499217987060547,7,chebyshev,majority,mutual_info,credita-1
0.8428571428571429,0.007295370101928711,7,1-norm,sheppard,uniform,credita-3
0.8428571428571429,0.007620096206665039,3,2-norm,inverse,mutual_info,credita-1
0.8428571428571429,0.007589578628540039,7,1-norm,inverse,uniform,credita-1
0.8428571428571429,0.007722377777099609,7,2-norm,inverse,relief,credita-3
0.8428571428571429,0.007495403289794922,7,1-norm,inverse,relief,credita-3
0.8428571428571429,0.007539510726928711,5,1-norm,inverse,uniform,credita-1
0.8428571428571429,0.0074574947357177734,7,1-norm,majority,relief,credita-3
0.8428571428571429,0.0073986053466796875,3,chebyshev,inverse,mutual_info,credita-1
0.8428571428571429,0.007638454437255859,3,2-norm,majority,uniform,credita-1
0.8428571428571429,0.007670879364013672,3,2-norm,inverse,relief,credita-3
0.8428571428571429,0.007403373718261719,3,1-norm,majority,uniform,credita-1
0.8428571428571429,0.00747370719909668,3,1-norm,inverse,uniform,credita-3
0.8428571428571429,0.007490634918212891,5,1-norm,inverse,uniform,credita-3
0.8428571428571429,0.007267475128173828,5,1-norm,sheppard,uniform,credita-3
0.8428571428571429,0.007462501525878906,3,1-norm,inverse,relief,credita-3
0.8428571428571429,0.007588386535644531,1,2-norm,inverse,relief,credita-1
0.8450704225352113,0.00759577751159668,5,chebyshev,majority,mutual_info,credita-0
0.8450704225352113,0.007390737533569336,5,chebyshev,sheppard,mutual_info,credita-0
0.8450704225352113,0.007781505584716797,3,2-norm,sheppard,uniform,credita-0
0.8450704225352113,0.008144378662109375,3,2-norm,inverse,uniform,credita-0
0.8450704225352113,0.007866859436035156,3,1-norm,inverse,uniform,credita-0
0.8450704225352113,0.00762176513671875,7,chebyshev,majority,relief,credita-0
0.8450704225352113,0.007715463638305664,7,chebyshev,inverse,relief,credita-0
0.8450704225352113,0.007684230804443359,5,chebyshev,inverse,relief,credita-0
0.8450704225352113,0.00768280029296875,3,1-norm,inverse,relief,credita-0
0.8529411764705882,0.007311105728149414,3,chebyshev,majority,relief,credita-8
0.8529411764705882,0.0066454410552978516,1,chebyshev,majority,uniform,credita-5
0.8529411764705882,0.007212162017822266,7,1-norm,sheppard,relief,credita-8
0.8529411764705882,0.0074977874755859375,7,2-norm,majority,relief,credita-8
0.8529411764705882,0.007878303527832031,7,2-norm,sheppard,relief,credita-8
0.8529411764705882,0.007094144821166992,7,chebyshev,sheppard,relief,credita-8
0.8529411764705882,0.007312297821044922,5,1-norm,sheppard,relief,credita-8
0.8529411764705882,0.0073719024658203125,7,2-norm,sheppard,uniform,credita-8
0.8529411764705882,0.007172584533691406,7,1-norm,sheppard,uniform,credita-8
0.8529411764705882,0.007548809051513672,1,1-norm,majority,mutual_info,credita-5
0.8529411764705882,0.006459236145019531,1,chebyshev,inverse,uniform,credita-5
0.8529411764705882,0.007326841354370117,5,1-norm,majority,relief,credita-8
0.8529411764705882,0.007250308990478516,3,2-norm,sheppard,mutual_info,credita-9
0.8529411764705882,0.007065773010253906,3,chebyshev,sheppard,relief,credita-8
0.8529411764705882,0.007345676422119141,3,chebyshev,majority,mutual_info,credita-9
0.8529411764705882,0.0074312686920166016,5,2-norm,sheppard,uniform,credita-8
0.8529411764705882,0.0075531005859375,5,2-norm,majority,uniform,credita-8
0.8529411764705882,0.007466793060302734,5,1-norm,inverse,uniform,credita-8
0.8529411764705882,0.007378339767456055,5,1-norm,majority,uniform,credita-8
0.8529411764705882,0.0072574615478515625,1,chebyshev,majority,mutual_info,credita-5
0.8529411764705882,0.006230592727661133,1,chebyshev,sheppard,uniform,credita-5
0.8529411764705882,0.006931781768798828,1,1-norm,sheppard,mutual_info,credita-5
0.8529411764705882,0.007124662399291992,3,1-norm,sheppard,relief,credita-8
0.8529411764705882,0.007515430450439453,5,2-norm,inverse,mutual_info,credita-9
0.8529411764705882,0.0073850154876708984,5,1-norm,inverse,mutual_info,credita-9
0.8529411764705882,0.007563352584838867,7,2-norm,inverse,mutual_info,credita-9
0.8529411764705882,0.007429838180541992,1,chebyshev,inverse,mutual_info,credita-5
0.8529411764705882,0.0072972774505615234,1,chebyshev,majority,mutual_info,credita-9
0.8529411764705882,0.007323265075683594,7,2-norm,sheppard,mutual_info,credita-9
0.8529411764705882,0.007252931594848633,1,1-norm,inverse,mutual_info,credita-5
0.8529411764705882,0.006958484649658203,7,chebyshev,inverse,uniform,credita-5
0.8529411764705882,0.0074253082275390625,7,1-norm,inverse,mutual_info,credita-9
0.8529411764705882,0.007437467575073242,7,2-norm,majority,mutual_info,credita-9
0.8529411764705882,0.0071370601654052734,7,1-norm,sheppard,mutual_info,credita-8
0.8529411764705882,0.006972789764404297,1,chebyshev,sheppard,mutual_info,credita-9
0.8529411764705882,0.0072977542877197266,3,1-norm,majority,mutual_info,credita-9
0.8529411764705882,0.007435321807861328,7,1-norm,inverse,mutual_info,credita-8
0.8529411764705882,0.00726008415222168,7,1-norm,majority,mutual_info,credita-8
0.8529411764705882,0.0069942474365234375,3,chebyshev,sheppard,mutual_info,credita-9
0.8529411764705882,0.0070765018463134766,3,1-norm,sheppard,mutual_info,credita-9
0.8529411764705882,0.007447481155395508,3,2-norm,majority,mutual_info,credita-9
0.8529411764705882,0.0072481632232666016,1,chebyshev,sheppard,mutual_info,credita-5
0.8529411764705882,0.007188081741333008,1,chebyshev,inverse,mutual_info,credita-9
0.855072463768116,0.00736689567565918,1,1-norm,inverse,relief,credita-6
0.855072463768116,0.007284879684448242,1,chebyshev,majority,relief,credita-4
0.855072463768116,0.007379293441772461,7,2-norm,sheppard,relief,credita-4
0.855072463768116,0.007727622985839844,1,1-norm,majority,relief,credita-6
0.855072463768116,0.007559299468994141,7,2-norm,majority,relief,credita-4
0.855072463768116,0.007589578628540039,5,2-norm,inverse,relief,credita-4
0.855072463768116,0.007353305816650391,3,chebyshev,inverse,relief,credita-4
0.855072463768116,0.0073010921478271484,3,2-norm,sheppard,relief,credita-4
0.855072463768116,0.007500886917114258,3,2-norm,inverse,relief,credita-4
0.855072463768116,0.007488727569580078,3,2-norm,majority,relief,credita-4
0.855072463768116,0.006911039352416992,1,chebyshev,sheppard,relief,credita-4
0.855072463768116,0.007216691970825195,1,1-norm,sheppard,relief,credita-6
0.855072463768116,0.007133960723876953,1,chebyshev,inverse,relief,credita-4
0.855072463768116,0.007140398025512695,7,chebyshev,sheppard,mutual_info,credita-4
0.855072463768116,0.007390260696411133,7,chebyshev,majority,mutual_info,credita-4
0.855072463768116,0.00710296630859375,1,1-norm,sheppard,uniform,credita-6
0.855072463768116,0.007461071014404297,5,chebyshev,majority,mutual_info,credita-4
0.855072463768116,0.007429361343383789,7,1-norm,inverse,mutual_info,credita-4
0.855072463768116,0.007496833801269531,1,1-norm,inverse,uniform,credita-6
0.855072463768116,0.0072231292724609375,5,1-norm,sheppard,uniform,credita-4
0.855072463768116,0.007628917694091797,7,2-norm,majority,mutual_info,credita-4
0.855072463768116,0.0075778961181640625,3,2-norm,inverse,mutual_info,credita-4
0.855072463768116,0.007157564163208008,5,chebyshev,sheppard,mutual_info,credita-4
0.855072463768116,0.007192134857177734,3,1-norm,sheppard,uniform,credita-4
0.855072463768116,0.007433891296386719,7,2-norm,sheppard,mutual_info,credita-4
0.855072463768116,0.0076715946197509766,7,2-norm,inverse,mutual_info,credita-4
0.855072463768116,0.0074880123138427734,1,1-norm,majority,uniform,credita-6
0.8571428571428571,0.007607698440551758,3,2-norm,majority,mutual_info,credita-1
0.8571428571428571,0.007282257080078125,1,2-norm,sheppard,mutual_info,credita-3
0.8571428571428571,0.0074520111083984375,5,1-norm,inverse,mutual_info,credita-1
0.8571428571428571,0.007806539535522461,7,2-norm,majority,mutual_info,credita-3
0.8571428571428571,0.007384777069091797,3,2-norm,sheppard,relief,credita-3
0.8571428571428571,0.00768733024597168,3,2-norm,majority,relief,credita-3
0.8571428571428571,0.0075283050537109375,7,1-norm,inverse,relief,credita-1
0.8571428571428571,0.007891416549682617,7,2-norm,inverse,uniform,credita-1
0.8571428571428571,0.00753474235534668,5,1-norm,majority,mutual_info,credita-1
0.8571428571428571,0.007508277893066406,1,2-norm,inverse,mutual_info,credita-3
0.8571428571428571,0.007415771484375,3,2-norm,sheppard,mutual_info,credita-1
0.8571428571428571,0.0074613094329833984,7,1-norm,majority,uniform,credita-1
0.8571428571428571,0.007398366928100586,3,1-norm,inverse,mutual_info,credita-1
0.8571428571428571,0.007539510726928711,7,2-norm,sheppard,mutual_info,credita-3
0.8571428571428571,0.007161617279052734,3,chebyshev,sheppard,mutual_info,credita-1
0.8571428571428571,0.0074274539947509766,3,chebyshev,majority,mutual_info,credita-1
0.8571428571428571,0.007227182388305664,5,1-norm,sheppard,mutual_info,credita-1
0.8571428571428571,0.007504463195800781,5,chebyshev,inverse,relief,credita-1
0.8571428571428571,0.007483005523681641,5,1-norm,majority,uniform,credita-1
0.8571428571428571,0.0077419281005859375,5,2-norm,inverse,relief,credita-1
0.8571428571428571,0.007463932037353516,5,1-norm,inverse,relief,credita-1
0.8571428571428571,0.007315874099731445,5,1-norm,sheppard,uniform,credita-1
0.8571428571428571,0.007802486419677734,7,2-norm,inverse,relief,credita-1
0.8571428571428571,0.007431507110595703,7,chebyshev,inverse,relief,credita-1
0.8571428571428571,0.007567167282104492,3,2-norm,inverse,relief,credita-1
0.8571428571428571,0.0075168609619140625,7,chebyshev,inverse,relief,credita-3
0.8571428571428571,0.007775783538818359,7,2-norm,inverse,uniform,credita-3
0.8571428571428571,0.007762432098388672,5,2-norm,inverse,uniform,credita-1
0.8571428571428571,0.007444858551025391,5,chebyshev,inverse,mutual_info,credita-1
0.8571428571428571,0.007640838623046875,7,2-norm,majority,relief,credita-3
0.8571428571428571,0.00723719596862793,7,1-norm,sheppard,relief,credita-3
0.8571428571428571,0.007478237152099609,5,chebyshev,inverse,relief,credita-3
0.8571428571428571,0.0075457096099853516,7,1-norm,majority,mutual_info,credita-1
0.8571428571428571,0.007297515869140625,7,1-norm,sheppard,mutual_info,credita-1
0.8571428571428571,0.007679939270019531,7,2-norm,majority,mutual_info,credita-1
0.8571428571428571,0.00777125358581543,7,2-norm,inverse,mutual_info,credita-1
0.8571428571428571,0.007475852966308594,7,2-norm,sheppard,mutual_info,credita-1
0.8571428571428571,0.007468223571777344,5,2-norm,sheppard,mutual_info,credita-1
0.8571428571428571,0.007516622543334961,5,1-norm,sheppard,relief,credita-3
0.8571428571428571,0.007655620574951172,5,2-norm,majority,mutual_info,credita-1
0.8571428571428571,0.007436037063598633,3,1-norm,inverse,relief,credita-1
0.8571428571428571,0.007569551467895508,1,2-norm,majority,mutual_info,credita-3
0.8591549295774648,0.007704973220825195,3,2-norm,inverse,mutual_info,credita-0
0.8591549295774648,0.0077533721923828125,3,2-norm,majority,mutual_info,credita-0
0.8591549295774648,0.007578372955322266,7,1-norm,majority,mutual_info,credita-0
0.8591549295774648,0.007724285125732422,7,2-norm,majority,relief,credita-0
0.8591549295774648,0.007669687271118164,7,chebyshev,inverse,mutual_info,credita-0
0.8591549295774648,0.007939815521240234,5,1-norm,inverse,uniform,credita-0
0.8591549295774648,0.007676124572753906,5,1-norm,sheppard,uniform,credita-0
0.8591549295774648,0.007476806640625,7,chebyshev,sheppard,relief,credita-0
0.8591549295774648,0.007850885391235352,7,2-norm,inverse,relief,credita-0
0.8591549295774648,0.007811307907104492,5,2-norm,sheppard,uniform,credita-0
0.8591549295774648,0.008080244064331055,5,2-norm,inverse,uniform,credita-0
0.8591549295774648,0.007497549057006836,7,1-norm,sheppard,mutual_info,credita-0
0.8591549295774648,0.007615566253662109,5,chebyshev,majority,relief,credita-0
0.8591549295774648,0.007354736328125,5,1-norm,sheppard,relief,credita-0
0.8591549295774648,0.007610321044921875,5,1-norm,inverse,relief,credita-0
0.8591549295774648,0.0075190067291259766,5,1-norm,majority,relief,credita-0
0.8591549295774648,0.00753021240234375,3,chebyshev,inverse,relief,credita-0
0.8591549295774648,0.007811546325683594,3,2-norm,inverse,relief,credita-0
0.8591549295774648,0.007847070693969727,5,2-norm,inverse,relief,credita-0
0.8591549295774648,0.007512331008911133,3,2-norm,sheppard,mutual_info,credita-0
